Handle,Design code (product.metafields.custom.design_code),Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Compare At Price,Variant Price,Image Src,Image Position,Image Alt Text,Product Category,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Status,IGI certificate number (product.metafields.custom.igi_certificate_number),IGI certificate (product.metafields.custom.igi_certificate),Price Breakdown slt (product.metafields.custom.price_breakdown_slt),Discount savings (product.metafields.custom.discount_savings),Offer text (product.metafields.custom.offer_text),Metal color (product.metafields.custom.metal_color),Diamond pcs (product.metafields.custom.diamond_pcs),Stone pcs (product.metafields.custom.stone_pcs)
ER00462,ER010455,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00462_6.png,6,Two-Tone Diamond Starburst Petal Stud Earrings,,,,,,,,,,,,,,,
PD00522,PD015869,Yellow Gold Purple Enamel Paisley Diamond Pendant,"Add a touch of royal elegance with this beautiful 14K yellow gold paisley pendant. Featuring vibrant purple enamel work and sparkling pavé diamonds in a classic paisley design, this piece beautifully blends traditional Indian artistry with modern sparkle. The curved form and rich colours make it perfect for festivals, celebrations, or gifting. A stunning expression of grace and heritage, ideal for marking unforgettable memories.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00522,1.395,1,29034,21118,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00522_1.png,1,Yellow Gold Purple Enamel Paisley Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,40J0211925,https://api.igi.org/viewpdf.php?r=40J0211925,"{""subtotal"":{""net"":""₹20503.18"",""gross"":""₹28188.18""},""making"":{""net"":""₹0.00"",""gross"":""₹4882.50""},""grandtotal"":{""net"":""₹21118"",""gross"":""₹29034""},""metals"":[{""gross"":""₹12095.68"",""net"":""₹12095.68"",""wt"":""1.376 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹615"",""diamonds"":[{""gross"":""₹11210.00"",""wt"":""0.095 ct"",""name"":""H-I/SI RD - 29 pcs"",""net"":""₹8407.50""}]}",27.26%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,29 pcs,
PD00522,PD015869,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00522_2.jpg,2,Yellow Gold Purple Enamel Paisley Diamond Pendant,,,,,,,,,,,,,,,
PD00522,PD015869,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00522_3.jpg,3,Yellow Gold Purple Enamel Paisley Diamond Pendant,,,,,,,,,,,,,,,
PD00522,PD015869,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00522_4.png,4,Yellow Gold Purple Enamel Paisley Diamond Pendant,,,,,,,,,,,,,,,
PD00522,PD015869,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00522_5.png,5,Yellow Gold Purple Enamel Paisley Diamond Pendant,,,,,,,,,,,,,,,
PD00522,PD015869,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00522_6.png,6,Yellow Gold Purple Enamel Paisley Diamond Pendant,,,,,,,,,,,,,,,
RG0001443,RG021874,Rose Gold Diamond Double Flower Open Ring,"Bloom with joy every day — this charming 18K rose gold open ring features two four-petal flower motifs, one richly set with pavé diamonds and the other in polished gold with a solitaire centre. The open bypass design adds a free-spirited, contemporary feel. A beautiful gift for birthdays, anniversaries, or any celebration of love — as unique and lovely as the one who wears it.",Cavora World Ecom,Rings,"Rings, 18KT Rose Gold",TRUE,Title,Default Title,RG0001443,1.51,1,38020,28688,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001443_1.png,1,Rose Gold Diamond Double Flower Open Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,54J3094425,https://api.igi.org/viewpdf.php?r=54J3094425,"{""subtotal"":{""net"":""₹27851.73"",""gross"":""₹36912.73""},""making"":{""net"":""₹0.00"",""gross"":""₹5285.00""},""grandtotal"":{""net"":""₹28688"",""gross"":""₹38020""},""metals"":[{""gross"":""₹16523.73"",""net"":""₹16523.73"",""wt"":""1.484 g"",""name"":""18KT Rose Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹836"",""diamonds"":[{""gross"":""₹11210.00"",""wt"":""0.095 ct"",""name"":""H-I/SI RD - 26 pcs"",""net"":""₹8407.50""},{""gross"":""₹3894.00"",""wt"":""0.033 ct"",""name"":""H-I/HI-SI RD - 2 pcs"",""net"":""₹2920.50""}]}",24.54%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Rose Gold,28 pcs,
RG0001443,RG021874,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001443_2.jpg,2,Rose Gold Diamond Double Flower Open Ring,,,,,,,,,,,,,,,
RG0001443,RG021874,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001443_3.jpg,3,Rose Gold Diamond Double Flower Open Ring,,,,,,,,,,,,,,,
RG0001443,RG021874,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001443_4.png,4,Rose Gold Diamond Double Flower Open Ring,,,,,,,,,,,,,,,
RG0001443,RG021874,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001443_5.png,5,Rose Gold Diamond Double Flower Open Ring,,,,,,,,,,,,,,,
RG0001443,RG021874,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001443_6.png,6,Rose Gold Diamond Double Flower Open Ring,,,,,,,,,,,,,,,
ER00171,SET00236-ER,Rose Gold Sapphire Diamond Orbital Stud Earrings,"Mysterious and magnetic — these 18K rose gold stud earrings feature a captivating orbital swirl of double pavé-diamond bands encircling a deep pear-cut blue sapphire. The angular pointed top in rose gold adds a geometric edge. Perfect for weddings, formal events, and luxurious gifting. An elegant expression of colour and craftsmanship, ideal for the woman who commands every room she enters.",Cavora World Ecom,Earring,"Earring, 18KT Rose Gold",TRUE,Title,Default Title,ER00171,3.415,1,79852,59264,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00171_1.jpg,1,Rose Gold Sapphire Diamond Orbital Stud Earrings,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,36J8383525,https://api.igi.org/viewpdf.php?r=36J8383525,"{""subtotal"":{""net"":""₹57538.44"",""gross"":""₹77526.44""},""making"":{""net"":""₹0.00"",""gross"":""₹9220.50""},""grandtotal"":{""net"":""₹59264"",""gross"":""₹79852""},""metals"":[{""gross"":""₹25025.94"",""net"":""₹25025.94"",""wt"":""3.272 g"",""name"":""18KT Rose Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹1726"",""diamonds"":[{""gross"":""₹210.00"",""wt"":""0.350 ct"",""name"":""GEN/C MIX PEAR - 2 pcs"",""net"":""₹210.00""},{""gross"":""₹43070.00"",""wt"":""0.365 ct"",""name"":""H-I/SI RD - 136 pcs"",""net"":""₹32302.50""}]}",25.78%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Rose Gold,136 pcs,2 pcs
ER00171,SET00236-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00171_2.jpg,2,Rose Gold Sapphire Diamond Orbital Stud Earrings,,,,,,,,,,,,,,,
ER00171,SET00236-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00171_3.jpg,3,Rose Gold Sapphire Diamond Orbital Stud Earrings,,,,,,,,,,,,,,,
ER00171,SET00236-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00171_4.jpg,4,Rose Gold Sapphire Diamond Orbital Stud Earrings,,,,,,,,,,,,,,,
ER00171,SET00236-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00171_5.jpg,5,Rose Gold Sapphire Diamond Orbital Stud Earrings,,,,,,,,,,,,,,,
ER00171,SET00236-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00171_6.png,6,Rose Gold Sapphire Diamond Orbital Stud Earrings,,,,,,,,,,,,,,,
BR0000018,BR001007,White Gold Pear Diamond Halo Chain Bracelet,"14K white gold bracelet centred on a pear-shaped diamond cluster with a pavé halo, set on a refined rope chain. Heirloom-worthy for brides, anniversaries & milestones. A masterpiece that transcends trends and grows more meaningful every year.",Cavora World Ecom,Bracelets,"Bracelets, 14KT White Gold",TRUE,Title,Default Title,BR0000018,2.834,1,48454,36319,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000018_1.jpg,1,White Gold Pear Diamond Halo Chain Bracelet,Apparel & Accessories > Jewelry > Bracelets,shopify,continue,manual,TRUE,TRUE,active,40J0215225,https://api.igi.org/viewpdf.php?r=40J0215225,"{""subtotal"":{""net"":""₹35261.01"",""gross"":""₹47042.81""},""making"":{""net"":""₹0.00"",""gross"":""₹7651.80""},""grandtotal"":{""net"":""₹36319"",""gross"":""₹48454""},""metals"":[{""gross"":""₹21941.01"",""net"":""₹21941.01"",""wt"":""2.496 g"",""name"":""14KT White Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹1058"",""diamonds"":[{""gross"":""₹16520.00"",""wt"":""0.140 ct"",""name"":""H-I/SI RD - 23 pcs"",""net"":""₹12390.00""},{""gross"":""₹930.00"",""wt"":""1.550 ct"",""name"":""GEN/C MIX PEAR - 1 pcs"",""net"":""₹930.00""}]}",25.04%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT White Gold,23 pcs,1 pcs
BR0000018,BR001007,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000018_2.jpg,2,White Gold Pear Diamond Halo Chain Bracelet,,,,,,,,,,,,,,,
BR0000018,BR001007,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000018_3.jpg,3,White Gold Pear Diamond Halo Chain Bracelet,,,,,,,,,,,,,,,
BR0000018,BR001007,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000018_4.jpg,4,White Gold Pear Diamond Halo Chain Bracelet,,,,,,,,,,,,,,,
BR0000018,BR001007,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/8fc07399dd2b43198ec09f0def1509f4.mp4,5,White Gold Pear Diamond Halo Chain Bracelet,,,,,,,,,,,,,,,
BR0000018,BR001007,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/8fc07399dd2b43198ec09f0def1509f4.mp4,6,White Gold Pear Diamond Halo Chain Bracelet,,,,,,,,,,,,,,,
RG0000917,RG021889,Yellow Gold Swastik Diamond Wide Band Ring,"Deeply rooted in tradition and crafted with brilliance — this 14K yellow gold wide band ring features a sacred Swastik motif beautifully set with clusters of round brilliant diamonds. The broad, polished shank gives it a bold and elegant presence. Perfect for religious occasions, festive celebrations, and gifting during auspicious events. A meaningful ring that blends faith, culture, and fine craftsmanship beautifully.",Cavora World Ecom,Rings,"Rings, 14KT Yellow Gold",TRUE,Title,Default Title,RG0000917,1.455,1,35182,25682,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000917_1.png,1,Yellow Gold Swastik Diamond Wide Band Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,51J2381425,https://api.igi.org/viewpdf.php?r=51J2381425,"{""subtotal"":{""net"":""₹24934.00"",""gross"":""₹34156.50""},""making"":{""net"":""₹0.00"",""gross"":""₹5092.50""},""grandtotal"":{""net"":""₹25682"",""gross"":""₹35182""},""metals"":[{""gross"":""₹12544.00"",""net"":""₹12544.00"",""wt"":""1.427 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹748"",""diamonds"":[{""gross"":""₹8260.00"",""wt"":""0.070 ct"",""name"":""H-I/SI RD - 10 pcs"",""net"":""₹6195.00""},{""gross"":""₹8260.00"",""wt"":""0.070 ct"",""name"":""H-I/HI-SI RD - 7 pcs"",""net"":""₹6195.00""}]}",27.00%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,17 pcs,
RG0000917,RG021889,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000917_2.jpg,2,Yellow Gold Swastik Diamond Wide Band Ring,,,,,,,,,,,,,,,
RG0000917,RG021889,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000917_3.jpg,3,Yellow Gold Swastik Diamond Wide Band Ring,,,,,,,,,,,,,,,
RG0000917,RG021889,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000917_4.png,4,Yellow Gold Swastik Diamond Wide Band Ring,,,,,,,,,,,,,,,
RG0000917,RG021889,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000917_5.png,5,Yellow Gold Swastik Diamond Wide Band Ring,,,,,,,,,,,,,,,
RG0000917,RG021889,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000917_6.png,6,Yellow Gold Swastik Diamond Wide Band Ring,,,,,,,,,,,,,,,
ER00250,SET00251-ER,White Gold Emerald Diamond Flower Stud Earrings,"Artistic and unique, these 18K rose gold earrings feature curved leaf-shaped segments adorned with scattered diamond clusters and individual brilliant-cut stones. The asymmetric design creates an organic, contemporary aesthetic that catches the eye. Perfect for fashion-forward individuals who appreciate modern elegance, these earrings elevate both casual brunches and evening soirées. Their warm rose gold tone complements all skin tones beautifully.",Cavora World Ecom,Earring,"Earring, 14KT White Gold",TRUE,Title,Default Title,ER00250,1.866,1,46893,34028,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00250_1.jpg,1,White Gold Emerald Diamond Flower Stud Earrings,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,38J4616925,https://api.igi.org/viewpdf.php?r=38J4616925,"{""subtotal"":{""net"":""₹33036.66"",""gross"":""₹45526.66""},""making"":{""net"":""₹0.00"",""gross"":""₹6531.00""},""grandtotal"":{""net"":""₹34028"",""gross"":""₹46893""},""metals"":[{""gross"":""₹14697.66"",""net"":""₹14697.66"",""wt"":""1.672 g"",""name"":""14KT White Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹991"",""diamonds"":[{""gross"":""₹462.00"",""wt"":""0.770 ct"",""name"":""GEN/C MIX OVAL - 6 pcs"",""net"":""₹462.00""},{""gross"":""₹18880.00"",""wt"":""0.160 ct"",""name"":""H-I/SI RD - 40 pcs"",""net"":""₹14160.00""},{""gross"":""₹4956.00"",""wt"":""0.042 ct"",""name"":""H-I/HI-SI RD - 2 pcs"",""net"":""₹3717.00""}]}",27.43%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT White Gold,42 pcs,6 pcs
ER00250,SET00251-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00250_2.jpg,2,White Gold Emerald Diamond Flower Stud Earrings,,,,,,,,,,,,,,,
ER00250,SET00251-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00250_3.jpg,3,White Gold Emerald Diamond Flower Stud Earrings,,,,,,,,,,,,,,,
ER00250,SET00251-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00250_4.jpg,4,White Gold Emerald Diamond Flower Stud Earrings,,,,,,,,,,,,,,,
ER00250,SET00251-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00250_5.png,5,White Gold Emerald Diamond Flower Stud Earrings,,,,,,,,,,,,,,,
ER00250,SET00251-ER,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/ce540e3dca7a48aea16979cb17e5b403.mp4,6,White Gold Emerald Diamond Flower Stud Earrings,,,,,,,,,,,,,,,
PD00741,PD010063,Yellow Gold Structured Handbag Diamond Pendant,"Where fashion meets fine jewellery — this 14K yellow gold handbag pendant captures the essence of glamour in miniature form. The polished purse silhouette with a bezel-set solitaire diamond and elegant turn-lock closure detail is both sophisticated and whimsical. Ideal for fashion lovers, birthdays, or milestone celebrations. A truly unique gift that tells her story with sparkle — she will treasure this delightful pendant for years to come.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00741,2.775,1,25478,17427,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00741_1.png,1,Yellow Gold Structured Handbag Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,54J3089525,https://api.igi.org/viewpdf.php?r=54J3089525,"{""subtotal"":{""net"":""₹16918.55"",""gross"":""₹24735.55""},""making"":{""net"":""₹0.00"",""gross"":""₹7492.50""},""grandtotal"":{""net"":""₹17427"",""gross"":""₹25478""},""metals"":[{""gross"":""₹11577.05"",""net"":""₹11577.05"",""wt"":""1.317 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹508"",""diamonds"":[{""gross"":""₹4368.00"",""wt"":""7.280 ct"",""name"":""GEN/C MIX FANCY - 1 pcs"",""net"":""₹4368.00""},{""gross"":""₹1298.00"",""wt"":""0.011 ct"",""name"":""H-I/HI-SI RD - 1 pcs"",""net"":""₹973.50""}]}",31.60%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,1 pcs,1 pcs
PD00741,PD010063,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00741_2.jpg,2,Yellow Gold Structured Handbag Diamond Pendant,,,,,,,,,,,,,,,
PD00741,PD010063,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00741_3.jpg,3,Yellow Gold Structured Handbag Diamond Pendant,,,,,,,,,,,,,,,
PD00741,PD010063,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00741_4.png,4,Yellow Gold Structured Handbag Diamond Pendant,,,,,,,,,,,,,,,
PD00741,PD010063,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00741_5.png,5,Yellow Gold Structured Handbag Diamond Pendant,,,,,,,,,,,,,,,
PD00741,PD010063,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00741_6.png,6,Yellow Gold Structured Handbag Diamond Pendant,,,,,,,,,,,,,,,
PD00773,SET00234-PD,Yellow Gold Feather Leaf Diamond Pendant,"Nature-inspired and brilliantly crafted — this 18K yellow gold pendant features a large open teardrop leaf silhouette with flowing ribbed gold lines and two sweeping pavé-diamond arcs. The diamond-accented bar bail elevates the design further. Perfect for weddings, parties, and meaningful gifting. A timeless treasure, perfect for celebrating life's precious moments with the woman you adore.",Cavora World Ecom,Pendant,"Pendant, 18KT Yellow Gold",TRUE,Title,Default Title,PD00773,1.699,1,41830,31573,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00773_1.jpg,1,Yellow Gold Feather Leaf Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,50J1975725,https://api.igi.org/viewpdf.php?r=50J1975725,"{""subtotal"":{""net"":""₹30653.03"",""gross"":""₹40611.53""},""making"":{""net"":""₹0.00"",""gross"":""₹5946.50""},""grandtotal"":{""net"":""₹31573"",""gross"":""₹41830""},""metals"":[{""gross"":""₹18617.03"",""net"":""₹18617.03"",""wt"":""1.672 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹920"",""diamonds"":[{""gross"":""₹12508.00"",""wt"":""0.106 ct"",""name"":""H-I/SI RD - 34 pcs"",""net"":""₹9381.00""},{""gross"":""₹3540.00"",""wt"":""0.030 ct"",""name"":""H-I/HI-SI RD - 3 pcs"",""net"":""₹2655.00""}]}",24.52%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,37 pcs,
PD00773,SET00234-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00773_2.jpg,2,Yellow Gold Feather Leaf Diamond Pendant,,,,,,,,,,,,,,,
PD00773,SET00234-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00773_3.jpg,3,Yellow Gold Feather Leaf Diamond Pendant,,,,,,,,,,,,,,,
PD00773,SET00234-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00773_4.jpg,4,Yellow Gold Feather Leaf Diamond Pendant,,,,,,,,,,,,,,,
PD00773,SET00234-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00773_5.jpg,5,Yellow Gold Feather Leaf Diamond Pendant,,,,,,,,,,,,,,,
PD00773,SET00234-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00773_6.png,6,Yellow Gold Feather Leaf Diamond Pendant,,,,,,,,,,,,,,,
PD01357,SET00236-PD,18K Rose Gold Diamond Sapphire Pendant,"Modern and captivating, these 14K white gold stud earrings feature an artistic interlocking double-circle design adorned with brilliant pavé diamonds and a stunning blue sapphire centerpiece. The geometric overlapping rings create dynamic dimension and contemporary elegance. The rich blue sapphire adds vibrant color while the sparkling diamonds enhance overall brilliance. Perfect for those who appreciate unique, fashion-forward jewelry.",Cavora World Ecom,Pendant,"Pendant, 18KT Rose Gold",TRUE,Title,Default Title,PD01357,2.588,1,112853,86058,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD01357_1.jpg,1,18K Rose Gold Diamond Sapphire Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,75J5156625,https://api.igi.org/viewpdf.php?r=75J5156625,"{""subtotal"":{""net"":""₹83551.38"",""gross"":""₹109566.48""},""making"":{""net"":""₹0.00"",""gross"":""₹6987.60""},""grandtotal"":{""net"":""₹86058"",""gross"":""₹112853""},""metals"":[{""gross"":""₹26132.88"",""net"":""₹26132.88"",""wt"":""2.347 g"",""name"":""18KT Rose Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹2507"",""diamonds"":[{""gross"":""₹336.00"",""wt"":""0.560 ct"",""name"":""/ PEAR - 1 pcs"",""net"":""₹336.00""},{""gross"":""₹76110.00"",""wt"":""0.645 ct"",""name"":""H-I/SI RD - 156 pcs"",""net"":""₹57082.50""}]}",23.74%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Rose Gold,156 pcs,1 pcs
PD01357,SET00236-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD01357_2.jpg,2,18K Rose Gold Diamond Sapphire Pendant,,,,,,,,,,,,,,,
PD01357,SET00236-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD01357_3.jpg,3,18K Rose Gold Diamond Sapphire Pendant,,,,,,,,,,,,,,,
PD01357,SET00236-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD01357_4.jpg,4,18K Rose Gold Diamond Sapphire Pendant,,,,,,,,,,,,,,,
PD01357,SET00236-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD01357_5.png,5,18K Rose Gold Diamond Sapphire Pendant,,,,,,,,,,,,,,,
PD01357,SET00236-PD,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/5871aa76f2644e7ab60777507cc7b4ac.mp4,6,18K Rose Gold Diamond Sapphire Pendant,,,,,,,,,,,,,,,
